Date,Close
2006-04-13,2310.264983
2006-04-17,2294.55733
2006-04-18,2342.451892
2006-04-19,2353.915722
2006-04-20,2345.538308
2006-04-21,2322.913777
2006-04-24,2318.862856
2006-04-25,2315.05995
2006-04-26,2320.102934
2006-04-27,2331.81478
2006-04-28,2307.178567
2006-05-01,2289.211217
2006-05-02,2294.55733
2006-05-03,2292.049618
2006-05-04,2308.96979
2006-05-05,2328.755921
2006-05-08,2330.244014
2006-05-09,2324.181412
2006-05-10,2305.222
2006-05-11,2257.299881
2006-05-12,2231.175575
2006-05-15,2223.652436
2006-05-16,2211.417002
2006-05-17,2181.600019
2006-05-18,2169.199241
2006-05-19,2180.828416
2006-05-22,2162.475264
2006-05-23,2149.881585
2006-05-24,2159.995108
2006-05-25,2186.394987
2006-05-26,2195.984922
2006-05-30,2153.960063
2006-05-31,2164.046029
2006-06-01,2205.574857
2006-06-02,2209.460435
2006-06-05,2160.270681
2006-06-06,2153.960063
2006-06-07,2141.8073
2006-06-08,2131.666219
2006-06-09,2123.757278
2006-06-12,2080.960815
2006-06-13,2060.926669
2006-06-14,2076.44142
2006-06-15,2132.46538
2006-06-16,2114.360244
2006-06-19,2098.432134
2006-06-20,2094.160754
2006-06-21,2128.083772
2006-06-22,2109.868407
2006-06-23,2110.391995
2006-06-26,2120.973993
2006-06-27,2088.01548
2006-06-28,2098.955722
2006-06-29,2163.246868
2006-06-30,2159.251061
2006-07-03,2177.245968
2006-07-05,2142.82692
2006-07-06,2142.551347
2006-07-07,2116.730171
2006-07-10,2104.990767
2006-07-11,2114.112229
2006-07-12,2079.197149
2006-07-13,2043.014434
2006-07-14,2026.039146
2006-07-17,2023.724334
2006-07-18,2030.503426
2006-07-19,2068.587594
2006-07-20,2028.464187
2006-07-21,2006.005
2006-07-24,2049.793526
2006-07-25,2059.934606
2006-07-26,2058.914987
2006-07-27,2040.947637
2006-07-28,2081.759976
2006-07-31,2079.417607
2006-08-01,2049.793526
2006-08-02,2066.49324
2006-08-03,2080.464784
2006-08-04,2074.429738
2006-08-07,2060.678653
2006-08-08,2048.994364
2006-08-09,2047.01024
2006-08-10,2058.666971
2006-08-11,2045.770162
2006-08-14,2059.934606
2006-08-15,2106.010387
2006-08-16,2137.453249
2006-08-17,2149.357996
2006-08-18,2153.408917
2006-08-21,2138.941342
2006-08-22,2140.78768
2006-08-23,2123.013232
2006-08-24,2126.016976
2006-08-25,2129.599423
2006-08-28,2150.377616
2006-08-29,2164.569617
2006-08-30,2176.72238
2006-08-31,2175.675203
2006-09-01,2184.328191
2006-09-05,2195.240876
2006-09-06,2157.514952
2006-09-07,2145.334633
2006-09-08,2154.483651
2006-09-11,2164.294045
2006-09-12,2208.688831
2006-09-13,2215.715938
2006-09-14,2218.802354
2006-09-15,2221.833655
2006-09-18,2225.388545
2006-09-19,2209.984023
2006-09-20,2241.537114
2006-09-21,2226.683738
2006-09-22,2207.393638
2006-09-25,2236.60436
2006-09-26,2247.957962
2006-09-27,2251.485294
2006-09-28,2257.024308
2006-09-29,2247.213915
2006-10-02,2226.904196
2006-10-03,2230.92756
2006-10-04,2279.869298
2006-10-05,2293.014122
2006-10-06,2287.227093
2006-10-09,2299.848329
2006-10-10,2303.155203
2006-10-11,2296.403669
2006-10-12,2336.637305
2006-10-13,2344.270672
2006-10-16,2352.648087
2006-10-17,2331.291191
2006-10-18,2327.24027
2006-10-19,2330.519587
2006-10-20,2327.736302
2006-10-23,2344.270672
2006-10-24,2334.818524
2006-10-25,2344.766704
2006-10-26,2368.025052
2006-10-27,2339.11746
2006-10-30,2351.077322
2006-10-31,2354.907784
2006-11-01,2319.63446
2006-11-02,2323.437365
2006-11-03,2321.921714
2006-11-06,2356.561222
2006-11-07,2363.533215
2006-11-08,2374.115212
2006-11-09,2366.757417
2006-11-10,2379.433768
2006-11-13,2396.932644
2006-11-14,2422.230232
2006-11-15,2436.449791
2006-11-16,2440.748727
2006-11-17,2434.63101
2006-11-20,2442.539951
2006-11-21,2444.524075
2006-11-22,2457.255541
2006-11-24,2453.617979
2006-11-27,2398.475852
2006-11-28,2402.2512
2006-11-29,2423.001836
2006-11-30,2421.210612
2006-12-01,2404.042424
2006-12-04,2440.500711
2006-12-05,2442.539951
2006-12-06,2437.744983
2006-12-07,2421.954659
2006-12-08,2424.793059
2006-12-11,2433.363375
2006-12-12,2420.21855
2006-12-13,2422.75382
2006-12-14,2445.047664
2006-12-15,2446.315299
2006-12-18,2424.545044
2006-12-19,2418.730456
2006-12-20,2418.730456
2006-12-21,2403.27082
2006-12-22,2391.366072
2006-12-26,2403.518835
2006-12-27,2423.001836
2006-12-28,2414.376405
2006-12-29,2406.054105
2007-01-03,2409.057849
2007-01-04,2441.492774
2007-01-05,2421.458628
2007-01-08,2426.088251
2007-01-09,2435.678187
2007-01-10,2445.571252
2007-01-11,2471.695558
2007-01-12,2489.414892
2007-01-16,2486.824507
2007-01-17,2467.61708
2007-01-18,2432.867344
2007-01-19,2438.516587
2007-01-22,2419.970534
2007-01-23,2420.714581
2007-01-24,2452.846375
2007-01-25,2420.439008
2007-01-26,2425.812679
2007-01-29,2425.041075
2007-01-30,2433.61139
2007-01-31,2449.897746
2007-02-01,2464.282648
2007-02-02,2464.282648
2007-02-05,2459.515238
2007-02-06,2459.515238
2007-02-07,2476.24251
2007-02-08,2475.966937
2007-02-09,2447.334918
2007-02-12,2435.154598
2007-02-13,2447.582934
2007-02-14,2475.443349
2007-02-15,2486.548935
2007-02-16,2485.804888
2007-02-20,2501.099181
2007-02-21,2506.417737
2007-02-22,2510.441101
2007-02-23,2506.417737
2007-02-26,2493.465813
2007-02-27,2400.983565
2007-02-28,2402.499216
2007-03-01,2392.110119
2007-03-02,2354.659769
2007-03-05,2332.338368
2007-03-06,2372.131088
2007-03-07,2364.029246
2007-03-08,2375.107274
2007-03-09,2377.918117
2007-03-12,2389.629963
2007-03-13,2340.660668
2007-03-14,2359.647637
2007-03-15,2368.548641
2007-03-16,2357.08481
2007-03-19,2377.670102
2007-03-20,2392.578593
2007-03-21,2439.040175
2007-03-22,2437.496967
2007-03-23,2436.697806
2007-03-26,2440.500711
2007-03-27,2425.316647
2007-03-28,2409.057849
2007-03-29,2403.518835
2007-03-30,2408.093344
2007-04-02,2409.057849
2007-04-03,2437.496967
2007-04-04,2442.291935
2007-04-05,2454.940729
2007-04-09,2456.704395
2007-04-10,2463.786617
2007-04-11,2442.539951
2007-04-12,2465.853414
2007-04-13,2477.758161
2007-04-16,2503.055748
2007-04-17,2502.53216
2007-04-18,2500.575593
2007-04-19,2491.013215
2007-04-20,2513.968433
2007-04-23,2510.441101
2007-04-24,2511.405606
2007-04-25,2533.28609
2007-04-26,2543.647629
2007-04-27,2545.438853
2007-04-30,2513.444845
2007-05-01,2516.283245
2007-05-02,2545.934884
2007-05-03,2550.702294
2007-05-04,2556.792454
2007-05-07,2555.552376
2007-05-08,2555.552376
2007-05-09,2561.587422
2007-05-10,2522.31829
2007-05-11,2547.367862
2007-05-14,2533.038074
2007-05-15,2510.193085
2007-05-16,2533.038074
2007-05-17,2528.40845
2007-05-18,2542.379994
2007-05-21,2563.654218
2007-05-22,2573.299268
2007-05-23,2569.193232
2007-05-24,2523.33791
2007-05-25,2544.419233
2007-05-29,2557.812073
2007-05-30,2579.582329
2007-05-31,2588.924248
2007-06-01,2601.876172
2007-06-04,2603.391823
2007-06-05,2598.624412
2007-06-06,2578.783167
2007-06-07,2533.754564
2007-06-08,2558.060089
2007-06-11,2557.536501
2007-06-12,2535.986704
2007-06-13,2566.713077
2007-06-14,2585.231572
2007-06-15,2613.312445
2007-06-18,2616.343747
2007-06-19,2611.521222
2007-06-20,2588.207759
2007-06-21,2601.876172
2007-06-22,2572.307205
2007-06-25,2558.831693
2007-06-26,2559.327724
2007-06-27,2593.305856
2007-06-28,2595.813569
2007-06-29,2585.672489
2007-07-02,2618.13497
2007-07-03,2626.043911
2007-07-05,2644.341948
2007-07-06,2650.983254
2007-07-09,2654.786159
2007-07-10,2625.24475
2007-07-11,2633.56705
2007-07-12,2684.768485
2007-07-13,2691.795593
2007-07-16,2682.922147
2007-07-17,2695.956743
2007-07-18,2679.973518
2007-07-19,2709.845614
2007-07-20,2671.182744
2007-07-23,2674.930534
2007-07-24,2623.949557
2007-07-25,2633.043461
2007-07-26,2585.672489
2007-07-27,2552.521075
2007-07-30,2563.378645
2007-07-31,2528.132878
2007-08-01,2540.037625
2007-08-02,2561.311849
2007-08-03,2498.260781
2007-08-06,2530.971278
2007-08-07,2550.178706
2007-08-08,2596.061585
2007-08-09,2548.139466
2007-08-10,2531.246851
2007-08-13,2535.022199
2007-08-14,2489.414892
2007-08-15,2446.315299
2007-08-16,2440.280253
2007-08-17,2486.548935
2007-08-20,2495.449938
2007-08-21,2508.429419
2007-08-22,2539.293578
2007-08-23,2528.932039
2007-08-24,2565.169869
2007-08-27,2548.139466
2007-08-28,2490.737642
2007-08-29,2549.214201
2007-08-30,2555.800392
2007-08-31,2589.998982
2007-09-04,2619.099475
2007-09-05,2598.899985
2007-09-06,2602.923349
2007-09-07,2554.284741
2007-09-10,2553.78871
2007-09-11,2584.184395
2007-09-12,2579.802787
2007-09-13,2588.924248
2007-09-14,2591.294175
2007-09-17,2573.078809
2007-09-18,2639.850111
2007-09-19,2652.416233
2007-09-20,2643.708131
2007-09-21,2654.786159
2007-09-24,2651.617071
2007-09-25,2662.557314
2007-09-26,2682.922147
2007-09-27,2693.228572
2007-09-28,2683.19772
2007-10-01,2723.155783
2007-10-02,2729.824646
2007-10-03,2713.124931
2007-10-04,2716.321576
2007-10-05,2759.035368
2007-10-08,2768.680418
2007-10-09,2784.663643
2007-10-10,2793.206401
2007-10-11,2754.35063
2007-10-12,2781.632342
2007-10-15,2752.972765
2007-10-16,2747.736881
2007-10-17,2770.885001
2007-10-18,2781.632342
2007-10-19,2708.46775
2007-10-22,2736.658853
2007-10-23,2779.703332
2007-10-24,2746.083444
2007-10-25,2736.658853
2007-10-26,2782.734633
2007-10-29,2794.859839
2007-10-30,2799.269004
2007-10-31,2835.369047
2007-11-01,2775.018593
2007-11-02,2790.1751
2007-11-05,2776.396458
2007-11-06,2806.985044
2007-11-07,2734.233812
2007-11-08,2678.678325
2007-11-09,2612.816414
2007-11-12,2570.73644
2007-11-13,2655.337305
2007-11-14,2624.721161
2007-11-15,2603.171364
2007-11-16,2637.149497
2007-11-19,2578.066678
2007-11-20,2574.070872
2007-11-21,2547.119847
2007-11-23,2579.802787
2007-11-26,2525.818066
2007-11-27,2562.607041
2007-11-28,2630.232618
2007-11-29,2650.432108
2007-11-30,2636.40545
2007-12-03,2623.453526
2007-12-04,2604.411442
2007-12-05,2651.617071
2007-12-06,2692.071166
2007-12-07,2690.968874
2007-12-10,2703.231866
2007-12-11,2640.86973
2007-12-12,2653.986998
2007-12-13,2653.187837
2007-12-14,2621.910318
2007-12-17,2563.378645
2007-12-18,2583.192333
2007-12-19,2586.967681
2007-12-20,2626.539942
2007-12-21,2643.460115
2007-12-24,2694.330863
2007-12-26,2704.058585
2007-12-27,2660.15983
2007-12-28,2656.384482
2007-12-31,2632.767889
2008-01-02,2592.782268
2008-01-03,2581.924698
2008-01-04,2488.147257
2008-01-07,2482.580686
2008-01-08,2423.277408
2008-01-09,2453.617979
2008-01-10,2467.61708
2008-01-11,2423.77344
2008-01-14,2459.763254
2008-01-15,2401.23158
2008-01-16,2379.709341
2008-01-17,2331.291191
2008-01-18,2321.921714
2008-01-22,2276.837996
2008-01-23,2301.143522
2008-01-24,2343.471511
2008-01-25,2312.579795
2008-01-28,2330.244014
2008-01-29,2335.094097
2008-01-30,2331.81478
2008-01-31,2367.501464
2008-02-01,2393.873785
2008-02-04,2365.296881
2008-02-05,2295.88008
2008-02-06,2262.205078
2008-02-07,2275.07433
2008-02-08,2287.475108
2008-02-11,2302.934745
2008-02-12,2303.678792
2008-02-13,2354.411753
2008-02-14,2315.335523
2008-02-15,2306.406963
2008-02-19,2288.494728
2008-02-20,2304.946427
2008-02-21,2282.349453
2008-02-22,2277.857616
2008-02-25,2311.036587
2008-02-26,2329.747983
2008-02-27,2337.629367
2008-02-28,2315.583539
2008-02-29,2260.110724
2008-03-03,2245.698264
2008-03-04,2244.155056
2008-03-05,2255.288199
2008-03-06,2205.85043
2008-03-07,2199.071338
2008-03-10,2155.172583
2008-03-11,2237.348407
2008-03-12,2227.703357
2008-03-13,2257.024308
2008-03-14,2203.838748
2008-03-17,2166.856872
2008-03-18,2255.040184
2008-03-19,2204.582795
2008-03-20,2244.403072
2008-03-24,2309.741394
2008-03-25,2324.953016
2008-03-26,2311.532618
2008-03-27,2269.976232
2008-03-28,2246.690327
2008-03-31,2264.905692
2008-04-01,2346.447698
2008-04-02,2348.486937
2008-04-03,2350.526176
2008-04-04,2356.836794
2008-04-07,2351.60091
2008-04-08,2335.342112
2008-04-09,2304.946427
2008-04-10,2339.393033
2008-04-11,2278.353647
2008-04-14,2263.417598
2008-04-15,2271.795013
2008-04-16,2335.838143
2008-04-17,2329.527525
2008-04-18,2387.039579
2008-04-21,2394.617832
2008-04-22,2362.238022
2008-04-23,2389.354391
2008-04-24,2413.356786
2008-04-25,2409.057849
2008-04-28,2405.50296
2008-04-29,2413.880374
2008-04-30,2398.227836
2008-05-01,2467.369064
2008-05-02,2459.763254
2008-05-05,2450.145761
2008-05-06,2471.419985
2008-05-07,2427.82436
2008-05-08,2438.764603
2008-05-09,2431.07612
2008-05-12,2473.955255
2008-05-13,2483.545191
2008-05-14,2485.804888
2008-05-15,2520.527067
2008-05-16,2516.03523
2008-05-19,2502.807733
2008-05-20,2477.482588
2008-05-21,2435.430171
2008-05-22,2452.157443
2008-05-23,2431.875281
2008-05-27,2468.884715
2008-05-28,2473.183651
2008-05-29,2498.536354
2008-05-30,2509.421481
2008-06-02,2481.340608
2008-06-03,2469.353189
2008-06-04,2493.217798
2008-06-05,2538.246401
2008-06-06,2465.08181
2008-06-09,2452.377901
2008-06-10,2436.973379
2008-06-11,2385.027897
2008-06-12,2396.932644
2008-06-13,2442.043919
2008-06-16,2462.050508
2008-06-17,2447.086903
2008-06-18,2420.962596
2008-06-19,2450.393777
2008-06-20,2392.110119
2008-06-23,2372.379103
2008-06-24,2354.907784
2008-06-25,2388.307214
2008-06-26,2312.056206
2008-06-27,2301.915126
2008-06-30,2277.857616
2008-07-01,2291.250456
2008-07-02,2238.616042
2008-07-03,2230.92756
2008-07-07,2228.915878
2008-07-08,2282.128995
2008-07-09,2227.179769
2008-07-10,2245.202233
2008-07-11,2228.199388
2008-07-14,2204.086764
2008-07-15,2204.582795
2008-07-16,2274.578299
2008-07-17,2298.801152
2008-07-18,2271.050966
2008-07-21,2268.185009
2008-07-22,2291.526029
2008-07-23,2313.84743
2008-07-24,2271.050966
2008-07-25,2300.619933
2008-07-28,2253.744991
2008-07-29,2308.170629
2008-07-30,2317.09919
2008-07-31,2313.84743
2008-08-01,2301.915126
2008-08-04,2274.302726
2008-08-05,2338.125398
2008-08-06,2367.501464
2008-08-07,2344.491131
2008-08-08,2401.507153
2008-08-11,2431.875281
2008-08-12,2421.706643
2008-08-13,2421.458628
2008-08-14,2445.047664
2008-08-15,2443.035982
2008-08-18,2406.550136
2008-08-19,2375.603305
2008-08-20,2382.492627
2008-08-21,2367.501464
2008-08-22,2404.290439
2008-08-25,2357.856414
2008-08-26,2354.659769
2008-08-27,2370.312307
2008-08-28,2401.23158
2008-08-29,2357.08481
2008-09-02,2341.680288
2008-09-03,2326.992255
2008-09-04,2242.584291
2008-09-05,2246.965899
2008-09-08,2262.949125
2008-09-09,2204.33478
2008-09-10,2220.56602
2008-09-11,2249.969643
2008-09-12,2251.760867
2008-09-15,2181.848035
2008-09-16,2196.508511
2008-09-17,2098.432134
2008-09-18,2181.352004
2008-09-19,2253.221403
2008-09-22,2169.199241
2008-09-23,2146.822726
2008-09-24,2151.700365
2008-09-25,2180.084369
2008-09-26,2177.769557
2008-09-29,2006.721489
2008-09-30,2102.979086
2008-10-01,2064.040642
2008-10-02,1975.306184
2008-10-03,1938.324308
2008-10-06,1919.061766
2008-10-07,1782.019388
2008-10-08,1750.769427
2008-10-09,1680.360564
2008-10-10,1645.721057
2008-10-13,1819.221723
2008-10-14,1779.15343
2008-10-15,1707.504489
2008-10-16,1708.496552
2008-10-17,1703.150438
2008-10-20,1761.737226
2008-10-21,1686.175151
2008-10-22,1609.703685
2008-10-23,1601.105812
2008-10-24,1561.065077
2008-10-27,1506.777226
2008-10-28,1634.257226
2008-10-29,1660.353975
2008-10-30,1681.10461
2008-10-31,1708.772125
2008-11-03,1728.530698
2008-11-04,1768.819448
2008-11-05,1676.089185
2008-11-06,1609.180097
2008-11-07,1636.544481
2008-11-10,1605.129176
2008-11-11,1584.598999
2008-11-12,1496.167671
2008-11-13,1586.142207
2008-11-14,1518.985103
2008-11-17,1469.519777
2008-11-18,1464.00832
2008-11-19,1393.571899
2008-11-20,1308.171873
2008-11-21,1383.458376
2008-11-24,1452.544489
2008-11-25,1453.839682
2008-11-26,1519.72915
2008-11-28,1513.446089
2008-12-01,1394.839534
2008-12-02,1441.190888
2008-12-03,1487.321783
2008-12-04,1441.714476
2008-12-05,1500.521722
2008-12-08,1565.364014
2008-12-09,1545.054295
2008-12-10,1562.525613
2008-12-11,1508.623564
2008-12-12,1538.027187
2008-12-15,1503.497909
2008-12-16,1586.142207
2008-12-17,1578.784411
2008-12-18,1547.369107
2008-12-19,1558.998281
2008-12-22,1528.134122
2008-12-23,1514.438151
2008-12-24,1520.445639
2008-12-26,1520.197624
2008-12-29,1502.808977
2008-12-30,1546.569945
2008-12-31,1573.162725
2009-01-02,1631.997529
2009-01-05,1618.852704
2009-01-06,1652.27969
2009-01-07,1597.220235
2009-01-08,1608.43605
2009-01-09,1569.166919
2009-01-12,1530.58672
2009-01-13,1534.968328
2009-01-14,1489.857053
2009-01-15,1497.710879
2009-01-16,1529.870231
2009-01-20,1447.777079
2009-01-21,1502.533404
2009-01-22,1460.480987
2009-01-23,1475.224135
2009-01-26,1485.530559
2009-01-27,1501.541342
2009-01-28,1546.349487
2009-01-29,1510.883261
2009-01-30,1480.460019
2009-02-02,1489.113006
2009-02-03,1507.052799
2009-02-04,1509.891199
2009-02-05,1534.692756
2009-02-06,1583.055791
2009-02-09,1581.815713
2009-02-10,1517.993041
2009-02-11,1520.445639
2009-02-12,1529.401757
2009-02-13,1535.491917
2009-02-17,1468.748173
2009-02-18,1465.000382
2009-02-19,1449.568302
2009-02-20,1439.399664
2009-02-23,1388.969833
2009-02-24,1436.147905
2009-02-25,1438.683175
2009-02-26,1391.312202
2009-02-27,1371.526071
2009-03-02,1321.592271
2009-03-03,1315.61234
2009-03-04,1356.865596
2009-03-05,1295.495522
2009-03-06,1285.822915
2009-03-09,1261.792963
2009-03-10,1344.905734
2009-03-11,1366.483088
2009-03-12,1421.211856
2009-03-13,1424.2156
2009-03-16,1398.366867
2009-03-17,1446.481886
2009-03-18,1478.365665
2009-03-19,1480.708034
2009-03-20,1452.544489
2009-03-23,1545.054295
2009-03-24,1515.154641
2009-03-25,1525.846867
2009-03-26,1578.536396
2009-03-27,1548.636742
2009-03-30,1498.978514
2009-03-31,1528.382137
2009-04-01,1548.168268
2009-04-02,1590.4687
2009-04-03,1611.219336
2009-04-06,1603.613525
2009-04-07,1557.234615
2009-04-08,1593.251986
2009-04-09,1642.965328
2009-04-13,1653.574883
2009-04-14,1625.38378
2009-04-15,1627.946608
2009-04-16,1668.483374
2009-04-17,1673.002769
2009-04-20,1610.475289
2009-04-21,1640.071813
2009-04-22,1642.44174
2009-04-23,1647.677624
2009-04-24,1686.175151
2009-04-27,1678.376439
2009-04-28,1671.735134
2009-04-29,1702.378834
2009-04-30,1717.893586
2009-05-01,1708.496552
2009-05-04,1755.702181
2009-05-05,1749.529349
2009-05-06,1750.273396
2009-05-07,1714.834727
2009-05-08,1736.880555
2009-05-11,1730.817952
2009-05-12,1715.358316
2009-05-13,1661.62161
2009-05-14,1683.391865
2009-05-15,1680.112548
2009-05-18,1726.739474
2009-05-19,1727.235505
2009-05-20,1721.393361
2009-05-21,1690.005613
2009-05-22,1690.005613
2009-05-26,1748.289271
2009-05-27,1728.007109
2009-05-28,1747.545224
2009-05-29,1763.473335
2009-06-01,1827.296007
2009-06-02,1833.909755
2009-06-03,1823.603331
2009-06-04,1847.137252
